Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
22,201.98436757686707,18,299.72477576158445,505,5835.665283519907,0.17465603862113963,0.16624969641857482,4.102051019333919,0.5858288159515226,May,3,13,2,1,Returning_Visitor,True,True
19,279.4393146908157,21,117.59002100132761,623,2311.1134398163504,0.056792432343701106,0.0976941557956913,93.71794338848431,0.15901855565770529,Jan,4,2,6,2,New_Visitor,True,True
19,217.1786338287365,4,76.42110862023456,168,2288.3141662860658,0.1837251887372716,0.05265451056704822,125.02637186938985,0.408569824587966,Jan,3,8,2,19,Other,False,False
11,266.658986279711,10,55.165317806048634,386,4037.728228157997,0.12302416384468128,0.1261773666334651,123.66502543650869,0.5536921716021154,June,5,13,6,15,New_Visitor,True,False
12,327.149625436189,6,154.55613233740277,320,57.854416793793995,0.1290110888991866,0.17295083752465923,371.9725187713887,0.8672192826926696,Aug,8,10,3,17,New_Visitor,False,True
1,149.7348251840785,2,181.82423325064724,100,6476.965319609979,0.17754721383701888,0.1454925157152659,125.22920405790244,0.7995010627222604,Aug,1,2,2,18,New_Visitor,True,False
20,339.4674702474839,10,141.72682080975744,295,7536.363842987852,0.19708060176726933,0.017269066282054758,263.70820908511536,0.6735290677576997,Jan,4,8,2,20,Returning_Visitor,False,True
23,65.16644190611629,16,116.17560445370472,192,3572.81858746115,0.061801618364791394,0.06833184795712825,394.14459586261023,0.7771857102594676,May,3,5,9,4,Other,False,True
22,108.3544220105499,10,50.4817690377385,460,4292.592993672622,0.017772157833603665,0.16254224548919355,117.57719355555918,0.9584494649938584,Dec,8,1,5,14,New_Visitor,False,False
15,17.33824797093031,14,132.55788714318717,285,6478.278084686477,0.1446693269504137,0.08365126608881755,390.12635135382124,0.7629693864880032,Apr,3,5,9,20,Other,True,True
22,145.77072453410045,18,25.572941123719485,215,2220.7917178781413,0.014035755069290157,0.19972552980626784,305.0605509872448,0.20398179105888548,Feb,6,9,6,6,New_Visitor,False,True
5,151.96381792964812,7,259.51432766627755,455,3933.8438449584137,0.10677331949751544,0.06838809520405746,325.00162215923547,0.33608508218301325,Sep,5,9,9,11,New_Visitor,True,True
18,322.10823888290037,15,14.070795629387822,227,887.9524269808652,0.0690505531833094,0.18149899088268812,227.4756865189256,0.36790982979115194,Sep,5,5,1,15,Other,True,False
20,261.2522681158624,20,114.1938185194664,360,5615.261939033663,0.07799802897365922,0.09188928882716985,311.0498291552981,0.4375559756790751,Dec,8,3,2,5,Other,True,True
12,174.68902326226666,14,30.04136071289055,42,6342.839841147237,0.04709689614037467,0.18719981038793468,244.0024247881515,0.6335725034641585,Mar,4,12,8,4,Other,True,True
16,260.8455914494993,2,232.49414984012347,180,535.2451044751022,0.13986786936550233,0.08426099531593245,193.910806891414,0.4201237222586778,Mar,4,9,1,7,Returning_Visitor,False,True
22,21.113340206276465,23,93.82109364837805,510,7059.355996580488,0.11438058190037287,0.09369092763090706,341.6730648598504,0.4651908596038977,Oct,2,9,8,7,Returning_Visitor,True,True
8,72.10861440735043,5,33.931683795766446,461,2996.155756880581,0.1904887635926078,0.10816075360601306,328.29593734826483,0.593138761763825,Jul,1,2,3,8,New_Visitor,True,True
16,250.779142096702,2,159.44738965935414,285,7377.6529007120735,0.07110764910348258,0.007958305603968664,158.3829879487813,0.8104654045400055,Dec,2,8,6,3,New_Visitor,True,True
28,256.5467276901209,4,274.883102168862,296,7201.380193692995,0.07885877955620083,0.01681012164113016,16.59152472807679,0.44847367585403575,Dec,2,8,2,3,New_Visitor,False,True
1,309.65386348297085,0,272.593461335761,555,6327.197536387753,0.033001882938475925,0.17091624904317793,370.4202063832291,0.630569005717914,Oct,3,11,9,5,Returning_Visitor,True,True
18,161.19990362144088,21,74.89531233983698,36,6641.196796018501,0.12233248557377858,0.05303039044964158,312.93884862249104,0.4650696807348086,Feb,3,10,1,4,Other,True,True
18,289.02163864646246,13,215.89790278807004,82,2314.9872136500376,0.018990480256701293,0.12545249736852274,343.1165276498701,0.9975659185568873,Jan,4,13,9,18,Other,True,True
23,273.5921330240758,11,9.08525785229738,256,2938.2936964083547,0.19363336672520046,0.05200029493720895,9.480107523317738,0.9435118162355584,Mar,3,7,3,11,Other,False,True
6,385.35735134793964,12,39.55553895102738,216,1920.49119638701,0.18201360389872454,0.07041654501525965,349.6275133546879,0.5407945263608107,June,3,11,1,4,Returning_Visitor,True,True
21,86.05209056987167,13,149.84171109413387,521,2836.037777035972,0.13993786546490636,0.12086323275983442,187.5549468691353,0.8153823472162639,Feb,6,13,2,4,New_Visitor,True,False
9,220.6718255010558,24,68.62693034650565,25,4495.2412623612545,0.06345763584594231,0.06772589360358082,364.14774146050434,0.8632498710731143,Jan,7,5,3,12,Returning_Visitor,False,True
9,240.7057768441877,11,239.4785561880414,250,6912.243610018189,0.07123017756815686,0.14516252245214076,276.8515582114667,0.027870456827280732,Feb,1,11,5,18,Other,True,False
26,399.4591539736883,22,279.3216516157984,214,4377.467230935921,0.017425335242955666,0.10330889935691301,170.26013007709025,0.9201156609596289,Dec,3,13,3,9,Returning_Visitor,False,True
19,80.47365686666068,12,1.2999949448346704,656,5573.4891957227455,0.04940546532865189,0.15134949934339276,49.487027800038106,0.8604267388853639,Mar,5,13,8,13,Returning_Visitor,False,True
8,209.28720798691688,23,69.87474888029394,319,1086.3252667230822,0.07060429775489596,0.04278776588706543,223.05434634511002,0.8188905987983501,Sep,8,6,8,20,New_Visitor,False,True
16,138.47412308545555,5,131.8660038228682,410,7516.544169697373,0.0895856054853209,0.12899326459897684,283.56981736272303,0.5676391825776568,Apr,4,7,6,15,Other,False,False
26,210.35718743159993,20,168.92378650571655,458,4665.416873520744,0.09285413797006177,0.06266893799546158,361.6230232021179,0.2277774605311299,Nov,1,4,6,11,Returning_Visitor,True,True
14,92.85144084124238,14,274.7708332776303,323,6206.476934831766,0.17702131508562172,0.07062768863622489,354.1239642627423,0.5015202925075277,Nov,6,3,8,9,New_Visitor,False,True
1,19.044951370995243,21,267.56504715458806,529,7988.527354201949,0.08996386887903796,0.03731911905664167,103.45843899354202,0.7993484271692732,May,2,12,3,18,Returning_Visitor,True,True
29,229.02618155907555,22,191.15102984038975,338,6877.804780982773,0.19148526249212697,0.02570509995607813,30.025443124081175,0.4516655675046617,Sep,7,8,1,10,New_Visitor,True,True
3,134.34172634433287,15,77.21640422516536,227,4034.950204288368,0.01676237453156455,0.17627380786181368,187.89675147042172,0.9873473247684266,Aug,7,13,1,6,Returning_Visitor,True,True
18,72.77656069937346,8,234.9863429635084,235,6944.325509179261,0.0421954130844626,0.18925534955044565,110.57202717135475,0.22666939355301363,Oct,5,11,4,4,New_Visitor,True,True
16,129.5742264312135,7,60.79553138616953,365,5271.4043455971805,0.07759730723200718,0.07871217644386708,126.969660335023,0.9107770023517099,Sep,7,12,4,6,Other,True,True
4,19.712080579097968,4,289.55169722904503,433,5840.14510461011,0.17763101402046438,0.15270555943292452,266.9670194083878,0.322790384891542,June,5,1,8,9,Returning_Visitor,False,True
6,380.1768936360413,14,1.7519747201994007,448,5098.358401287505,0.024442454261198177,0.16070134843155728,298.6414869186913,0.83863843533791,Mar,2,6,3,10,New_Visitor,False,True
17,232.45916598930418,6,170.93115117237045,506,2301.07020085049,0.07101279112512174,0.028370348795897306,293.4115005787587,0.43450005104858946,Feb,5,3,2,18,Other,True,True
20,325.90747253880994,23,26.519174076488326,275,2675.817991338481,0.022434580732200973,0.1878170845281697,326.8891726359972,0.8326141210217799,June,3,5,6,7,Returning_Visitor,False,True
21,169.24727901909216,16,122.2798590546064,632,4466.71156900691,0.1547991233043431,0.16164278541761504,17.384846674321743,0.5892286441661682,Dec,4,5,9,15,Other,True,True
26,361.32586702647427,15,190.48006209312516,61,6992.609016555032,0.056493552476183886,0.1579231976767921,386.15542550757425,0.9071509984859601,Mar,5,6,8,11,Returning_Visitor,False,True
6,193.32728862090133,23,206.8795486775749,330,3620.343446601483,0.08687623447591862,0.18489826302509305,135.3886466368032,0.47854812979515693,Apr,2,3,1,11,New_Visitor,False,True
16,229.57812888026777,10,235.67084090218054,186,4324.539665472357,0.16348645866470035,0.07057654843474888,146.84073646244724,0.9331738921908612,Aug,1,3,5,10,Other,True,True
6,196.71759202506274,6,177.99831082943103,536,2952.772545594052,0.03356854517005747,0.17733764555570392,252.81883418086127,0.1274035952862541,Jan,7,9,1,5,New_Visitor,True,True
3,293.31131834706065,10,75.39580538579834,504,145.08372960620352,0.1894326852942203,0.19960034563684442,90.15890256755395,0.8089534151601134,Oct,6,12,2,19,Returning_Visitor,True,True
7,226.66243104082494,1,266.77597288046144,607,5148.315508055252,0.07878603438283452,0.0462691786415925,271.13496269155854,0.22079265256963776,Mar,6,5,2,13,Other,False,True
12,108.63956943215909,1,243.33222390410629,320,4527.48552836372,0.06608034265155349,0.024286933834601055,104.98204900338757,0.22998085900865461,May,3,6,1,15,New_Visitor,True,True
3,58.21581252905852,5,48.01569531205501,192,7826.050963836218,0.038151414119493327,0.02175972331486067,280.7206664404318,0.06562385813418425,Nov,7,4,5,9,Returning_Visitor,True,True
5,242.4497555531911,2,247.9533552623547,253,4063.7342670712987,0.09350254184586644,0.07549712190521635,327.120233929391,0.7318073644143006,Sep,3,7,1,8,Other,True,True
24,195.6719846188145,0,291.79335477314453,578,4279.582200419432,0.19613932437790674,0.16175373283196953,360.08764577296023,0.6438223981346124,Jul,3,1,8,19,Other,False,True
4,38.39027867844518,23,191.1657350423753,313,2258.0957304630733,0.09819705553219682,0.15016597678658633,163.2872217326619,0.3350905262721192,Mar,5,5,9,11,Other,True,True
29,158.24698631730735,22,84.54156693416813,551,796.7927076619592,0.09042711642602573,0.039465008495845756,322.81930307137947,0.9757881948411958,Aug,2,6,7,2,Other,True,False
11,205.91056880018144,19,181.97814938202427,223,5660.581982132472,0.0015254575944786408,0.10694587093646586,186.02969387781116,0.058123337696507016,Sep,1,7,2,14,Other,False,True
3,330.757293530236,15,102.7605207444897,430,6467.3250942518125,0.05753433707541966,0.0723072572454025,98.3533954508792,0.769861381511069,Feb,1,11,8,12,Other,True,True
23,30.44042233334494,13,202.78394119269188,355,6957.58810358633,0.045581739611960354,0.16636710331700638,292.61901940957404,0.2639136557046927,Jul,3,5,4,17,Other,True,True
28,139.39813929840116,16,163.43998783676204,426,3234.1740494010764,0.007795193208046825,0.1608346949785593,117.80526230221211,0.06701262858793555,May,3,8,8,10,New_Visitor,False,False
8,329.06244908415414,17,278.84718362692536,391,5628.519816083736,0.08920638185200254,0.16202738530234534,68.29004109071626,0.6367476806650103,June,5,5,1,12,Returning_Visitor,False,True
3,259.3695727086315,24,185.37256296024083,221,2101.5368045280748,0.02712181937063576,0.10505292681262113,48.47740745775888,0.3290994401292694,May,1,2,8,7,New_Visitor,True,False
18,115.98332872151471,3,64.19450511815073,102,2022.329347315921,0.1005957968661559,0.16149301017041506,159.08659043572345,0.4505096269499095,Oct,7,6,2,11,New_Visitor,False,True
23,338.13404880905694,2,217.5329620025654,317,7965.802067647602,0.0909288232080559,0.14667175762343634,298.41074381596417,0.47278319782233047,Feb,8,6,9,18,Returning_Visitor,True,True
13,197.31743222507694,7,90.26349535826458,673,6795.514682621867,0.044542726447481584,0.1049521509921564,325.5604381620318,0.04068173499108996,Jul,4,10,5,5,Other,False,True
4,199.3407565241842,3,81.7172858846413,536,2049.70539078985,0.15966831291080044,0.1545513107560137,333.85032995505793,0.531785187619138,May,2,1,8,4,New_Visitor,False,True
17,390.6349356801537,22,117.53298767235103,665,3467.1944010456127,0.18536265304219557,0.0753722078223083,171.2014588415939,0.039322265994136685,Jan,1,10,7,13,New_Visitor,True,True
9,378.84660129455136,14,3.5990037188026958,218,4519.747226035304,0.02681192891128046,0.15596159524052375,15.115807426197403,0.1829636033439206,Apr,2,3,3,14,Returning_Visitor,True,True
24,143.41307334793757,12,290.74219804838407,437,103.77415135426827,0.01947442756997686,0.1246746744559047,71.34816398601158,0.7167537213870772,June,6,9,6,6,Returning_Visitor,False,True
18,56.23165146523292,13,159.6993334076095,168,7674.188918825368,0.06895944345144381,0.17237569638510786,78.13088127956678,0.7236064113060465,Aug,6,4,2,17,New_Visitor,False,True
11,130.2666929112376,13,232.0481681618881,591,870.171758626971,0.12208808683545247,0.1784666552701731,201.51791638171392,0.0028039869096541103,May,4,8,6,4,New_Visitor,False,True
17,12.193304124555215,4,77.35566671336349,71,6537.915833696927,0.12639733210631374,0.07774665290929315,366.34304035423264,0.8488780527969504,Mar,1,12,6,10,Other,True,True
16,8.307154684156481,4,223.98543949008766,574,7807.441765965653,0.12499255149022798,0.057570479412402856,52.11311948884858,0.008695221437311607,Feb,2,13,6,5,Returning_Visitor,True,True
29,158.20885450056767,21,170.15115068344062,455,5633.832923487011,0.11514262330191005,0.05601688303004149,13.467672477947001,0.9689527640798524,Nov,3,5,5,11,Returning_Visitor,False,True
23,376.4079290788937,12,127.24325213385073,74,7733.522681904772,0.0771563876597883,0.06522357321676245,0.17141407445486756,0.560439422793571,Feb,1,12,7,16,New_Visitor,False,True
10,348.5429364928831,3,291.2007678589386,262,157.519642576494,0.15640035977379352,0.010141168529254086,360.2363214340944,0.3681799386048903,Mar,4,3,9,15,New_Visitor,False,True
2,204.5771335670492,17,148.15311424392175,468,2836.387547982061,0.19064321345887777,0.1862463895412897,328.8520351457035,0.6070874476343422,Oct,2,2,4,19,Other,True,False
22,226.09055246833228,5,197.23757456690305,609,3811.616038813394,0.11792517030271013,0.024796340916330786,385.19644747994465,0.14853296334506405,Mar,1,13,1,10,Other,True,True
16,2.3733986984225908,4,4.602657446963909,596,6263.519518877434,0.04388561873545367,0.17559079818966422,280.1325967891937,0.4772425606114019,Mar,4,6,1,9,Returning_Visitor,True,True
0,86.2004623335062,2,90.43656194959449,660,5236.255172939152,0.11235488405734413,0.09751362765302783,244.26961549187754,0.688795834709311,Mar,8,1,4,20,Returning_Visitor,True,True
14,9.909650773753498,19,266.60746984801995,517,5888.072829968021,0.15110814464117078,0.1800701830232401,49.27451755574248,0.6544355821707082,Aug,3,12,4,11,New_Visitor,True,True
27,301.81581307815503,2,227.68771833480565,620,1157.294485736184,0.1659369461708316,0.18651829415904564,230.26924549106508,0.9076066826013935,Sep,5,8,6,4,New_Visitor,True,True
8,58.258318410599095,2,161.02621085269493,198,6758.123646663101,0.14365019463387013,0.16424191208806485,316.323741921784,0.2843697635927772,June,3,10,1,1,Returning_Visitor,True,False
14,347.61884099072677,19,270.0479121339856,337,6577.806837662068,0.17809977351616874,0.08139276889912411,347.73409538407583,0.07052131144811813,Apr,1,5,8,16,Other,True,True
27,257.3297254703153,1,145.86615396226674,37,6151.299816009451,0.1904040250308062,0.08249324351988392,348.0398888064077,0.3725216179617822,Nov,1,3,7,18,New_Visitor,True,True
23,91.76747060628534,19,169.95211925633268,318,6543.5993277919815,0.09840189691719688,0.19328562287673465,121.39859497050583,0.1328017005236719,Mar,5,2,2,2,Other,True,True
27,63.088126833299896,17,114.64585415926368,639,1708.7588310205754,0.10819371843888502,0.06735076138328493,75.98580770910601,0.8932685993056001,Nov,7,11,8,6,New_Visitor,False,True
28,251.04988036922126,9,186.01201101686527,139,1122.135454058835,0.067502887767142,0.08223264379730476,59.37730688676268,0.9813266797578846,Jan,5,9,4,1,Other,True,True
2,360.3347921129294,23,95.70045927626214,247,7160.492453915921,0.13177788867324153,0.05817008804255224,257.62432448409845,0.6345077268332135,Mar,2,11,2,19,New_Visitor,True,True
21,287.34408756575266,20,115.64765326270717,658,7656.082608803009,0.11913026011374823,0.1027446707243654,28.00783703206364,0.7937427045344959,May,5,12,2,3,New_Visitor,False,True
26,139.41866064135104,6,289.8978789621806,426,3394.1315507225127,0.035742726018941066,0.1220860704978774,348.24085126562056,0.6966966743642238,Nov,5,4,5,4,Returning_Visitor,True,True
18,234.95343810745885,19,33.39260393987704,194,3575.99853837518,0.13887131897783528,0.1326089254283675,323.122758615784,0.5479651845916915,Jan,5,13,6,1,New_Visitor,False,True
12,124.30467814896855,21,31.57660357381229,214,5927.816537555085,0.16100394386541664,0.031697358725664995,2.7744773103119957,0.8282533490665605,Jan,3,6,6,4,New_Visitor,True,False
11,399.65982671146355,13,12.99480583650472,644,3959.9925590368503,0.036208810244219757,0.06931742508022512,235.0004873311788,0.8932581006390055,June,6,10,5,6,Other,True,True
19,299.53567538474044,9,96.01335592808027,540,2508.4437056260754,0.03284280720154016,0.19919360443976744,253.26538247863905,0.5126614176866484,Feb,2,13,3,7,Returning_Visitor,False,True
